DSAA
 161 161
-0.75589045E+01  0.75589045E+01  0.94486307E-01
-0.75589045E+01  0.75589045E+01  0.94486307E-01
 0.00000000E+00  0.00000000E+00
 0.39282730E-10  0.35600109E-10  0.32058763E-10  0.28687314E-10  0.25508342E-10  0.22635312E-10  0.19863944E-10  0.17322855E-10
 0.15012258E-10  0.12928333E-10  0.11063853E-10  0.94088175E-11  0.79510733E-11  0.66769149E-11  0.55716340E-11  0.46200133E-11
 0.38067559E-11  0.31168452E-11  0.25358354E-11  0.20500751E-11  0.16468672E-11  0.13145732E-11  0.10426670E-11  0.82174757E-12
 0.64351767E-12
 0.10595500E-11  0.13526972E-11  0.17159692E-11  0.21629721E-11  0.27091166E-11  0.33716513E-11  0.41696407E-11  0.51238746E-11
 0.62566970E-11  0.75917410E-11  0.91535627E-11  0.10967164E-10  0.13057401E-10  0.15448283E-10  0.18162166E-10  0.21218846E-10
 0.24634590E-10  0.28421114E-10  0.32458181E-10  0.36961696E-10  0.41824651E-10  0.47028898E-10  0.52547039E-10  0.58341976E-10
 0.64366731E-10  0.70564565E-10  0.76869436E-10  0.83206799E-10  0.89494771E-10  0.99992933E-10  0.10769400E-09  0.11571591E-09
 0.12416301E-09  0.13720197E-09  0.14829870E-09  0.16082661E-09  0.17522594E-09  0.19203199E-09  0.24820649E-09  0.28610794E-09
 0.74920485E-09  0.10658328E-08  0.15418379E-08  0.22532026E-08  0.33082111E-08  0.48589699E-08  0.71159435E-08  0.10365807E-07
 0.14992730E-07  0.21502918E-07  0.30551791E-07  0.42972674E-07  0.59805182E-07  0.82320776E-07  0.11204220E-06  0.15075290E-06
 0.20049325E-06  0.26353160E-06  0.34232353E-06  0.43943274E-06  0.55742921E-06  0.69875640E-06  0.86557228E-06  0.10595695E-05
 0.12817836E-05  0.15324002E-05  0.18105768E-05  0.21142937E-05  0.24397098E-05  0.27831483E-05  0.31382695E-05  0.34979782E-05
 0.38541929E-05  0.41981201E-05  0.45205959E-05  0.48124782E-05  0.50650692E-05  0.52705377E-05  0.54223167E-05  0.55154464E-05
 0.55468390E-05  0.55154464E-05  0.54223167E-05  0.52705377E-05  0.50650692E-05  0.48124782E-05  0.45205959E-05  0.41981201E-05
 0.38541929E-05  0.34979782E-05  0.31382695E-05  0.27831483E-05  0.24397098E-05  0.21142937E-05  0.18105768E-05  0.15324002E-05
 0.12817836E-05  0.10595695E-05  0.86557228E-06  0.69875640E-06  0.55742921E-06  0.43943274E-06  0.34232353E-06  0.26353160E-06
 0.20049325E-06  0.15075290E-06  0.11204220E-06  0.82320776E-07  0.59805182E-07  0.42972674E-07  0.30551791E-07  0.21502918E-07
 0.14992730E-07  0.10365807E-07  0.71159435E-08  0.48589699E-08  0.33082111E-08  0.22532026E-08  0.15418379E-08  0.10658328E-08
 0.74920485E-09  0.28610794E-09  0.24820649E-09  0.19203199E-09  0.17522594E-09  0.16082661E-09  0.14829870E-09  0.13720197E-09
 0.12416301E-09  0.11571591E-09  0.10769400E-09  0.99992933E-10  0.89494771E-10  0.83206799E-10  0.76869436E-10  0.70564565E-10
 0.64366731E-10  0.58341976E-10  0.52547039E-10  0.47028898E-10  0.41824651E-10  0.36961696E-10  0.32458181E-10  0.28421114E-10
 0.24634590E-10  0.21218846E-10  0.18162166E-10  0.15448283E-10  0.13057401E-10  0.10967164E-10  0.91535627E-11  0.75917410E-11
 0.62566970E-11  0.51238746E-11  0.41696407E-11  0.33716513E-11  0.27091166E-11  0.21629721E-11  0.17159692E-11  0.13526972E-11
 0.10595500E-11
 0.17328398E-11  0.22117482E-11  0.28050665E-11  0.35349539E-11  0.44264988E-11  0.55077714E-11  0.68097847E-11  0.83663445E-11
 0.10213768E-10  0.12390451E-10  0.14936269E-10  0.17891799E-10  0.21297359E-10  0.25191865E-10  0.29611518E-10  0.34588341E-10
 0.40148598E-10  0.46148559E-10  0.52874885E-10  0.60199869E-10  0.68107700E-10  0.76568611E-10  0.85537811E-10  0.94954764E-10
 0.10474290E-09  0.11480982E-09  0.12504804E-09  0.13533631E-09  0.15083357E-09  0.16304861E-09  0.17572806E-09  0.19269303E-09
 0.20797321E-09  0.22466971E-09  0.24325188E-09  0.26432345E-09  0.32053401E-09  0.36273554E-09  0.41524067E-09  0.94717742E-09
 0.13276742E-08  0.19027469E-08  0.27681756E-08  0.40622262E-08  0.59817408E-08  0.88028907E-08  0.12907291E-07  0.18813980E-07
 0.27217419E-07  0.39031133E-07  0.55435837E-07  0.77929941E-07  0.10837914E-06  0.14906052E-06  0.20269632E-06  0.27246502E-06
 0.36199429E-06  0.47531220E-06  0.61676099E-06  0.79086204E-06  0.10021304E-05  0.12548388E-05  0.15527362E-05  0.18987315E-05
 0.22945567E-05  0.27398086E-05  0.32339337E-05  0.37727915E-05  0.43504565E-05  0.49586904E-05  0.55870041E-05  0.62228597E-05
 0.68520349E-05  0.74590372E-05  0.80277992E-05  0.85423040E-05  0.89873314E-05  0.93491930E-05  0.96164193E-05  0.97803530E-05
 0.98356072E-05  0.97803530E-05  0.96164193E-05  0.93491930E-05  0.89873314E-05  0.85423040E-05  0.80277992E-05  0.74590372E-05
 0.68520349E-05  0.62228597E-05  0.55870041E-05  0.49586904E-05  0.43504565E-05  0.37727915E-05  0.32339337E-05  0.27398086E-05
 0.22945567E-05  0.18987315E-05  0.15527362E-05  0.12548388E-05  0.10021304E-05  0.79086204E-06  0.61676099E-06  0.47531220E-06
 0.36199429E-06  0.27246502E-06  0.20269632E-06  0.14906052E-06  0.10837914E-06  0.77929941E-07  0.55435837E-07  0.39031133E-07
 0.27217419E-07  0.18813980E-07  0.12907291E-07  0.88028907E-08  0.59817408E-08  0.40622262E-08  0.27681756E-08  0.19027469E-08
 0.13276742E-08  0.94717742E-09  0.41524067E-09  0.36273554E-09  0.32053401E-09  0.26432345E-09  0.24325188E-09  0.22466971E-09
 0.20797321E-09  0.19269303E-09  0.17572806E-09  0.16304861E-09  0.15083357E-09  0.13533631E-09  0.12504804E-09  0.11480982E-09
 0.10474290E-09  0.94954764E-10  0.85537811E-10  0.76568611E-10  0.68107700E-10  0.60199869E-10  0.52874885E-10  0.46148559E-10
 0.40148598E-10  0.34588341E-10  0.29611518E-10  0.25191865E-10  0.21297359E-10  0.17891799E-10  0.14936269E-10  0.12390451E-10
 0.10213768E-10  0.83663445E-11  0.68097847E-11  0.55077714E-11  0.44264988E-11  0.35349539E-11  0.28050665E-11  0.22117482E-11
 0.17328398E-11
 0.28149480E-11  0.35920516E-11  0.45545493E-11  0.57382819E-11  0.71838130E-11  0.89365084E-11  0.11046470E-10  0.13568288E-10
 0.16560581E-10  0.20085295E-10  0.24206729E-10  0.28990278E-10  0.34500877E-10  0.40801159E-10  0.47949330E-10  0.55840006E-10
 0.64779499E-10  0.74676820E-10  0.85544206E-10  0.97376032E-10  0.11014632E-09  0.12380659E-09  0.13828409E-09  0.15348074E-09
 0.16927259E-09  0.18551022E-09  0.20637875E-09  0.22492636E-09  0.24412775E-09  0.26403219E-09  0.28923735E-09  0.31255333E-09
 0.33771764E-09  0.36533416E-09  0.39620371E-09  0.46997823E-09  0.52801868E-09  0.59991355E-09  0.11998597E-08  0.16492565E-08
 0.23308111E-08  0.33622583E-08  0.49156737E-08  0.72392194E-08  0.10685781E-07  0.15749812E-07  0.23113555E-07  0.33703480E-07
 0.48757098E-07  0.69899379E-07  0.99226622E-07  0.13939386E-06  0.19370025E-06  0.26616461E-06  0.36157587E-06  0.48551903E-06
 0.64434718E-06  0.84509663E-06  0.10953290E-05  0.14028907E-05  0.17755857E-05  0.22207610E-05  0.27442237E-05  0.33518249E-05
 0.40459695E-05  0.48268263E-05  0.56913949E-05  0.66330888E-05  0.76414041E-05  0.87019091E-05  0.97962817E-05  0.10902715E-04
 0.11996516E-04  0.13050938E-04  0.14038221E-04  0.14930761E-04  0.15702367E-04  0.16329508E-04  0.16792485E-04  0.17076445E-04
 0.17172143E-04  0.17076445E-04  0.16792485E-04  0.16329508E-04  0.15702367E-04  0.14930761E-04  0.14038221E-04  0.13050938E-04
 0.11996516E-04  0.10902715E-04  0.97962817E-05  0.87019091E-05  0.76414041E-05  0.66330888E-05  0.56913949E-05  0.48268263E-05
 0.40459695E-05  0.33518249E-05  0.27442237E-05  0.22207610E-05  0.17755857E-05  0.14028907E-05  0.10953290E-05  0.84509663E-06
 0.64434718E-06  0.48551903E-06  0.36157587E-06  0.26616461E-06  0.19370025E-06  0.13939386E-06  0.99226622E-07  0.69899379E-07
 0.48757098E-07  0.33703480E-07  0.23113555E-07  0.15749812E-07  0.10685781E-07  0.72392194E-08  0.49156737E-08  0.33622583E-08
 0.23308111E-08  0.16492565E-08  0.11998597E-08  0.59991355E-09  0.52801868E-09  0.46997823E-09  0.39620371E-09  0.36533416E-09
 0.33771764E-09  0.31255333E-09  0.28923735E-09  0.26403219E-09  0.24412775E-09  0.22492636E-09  0.20637875E-09  0.18551022E-09
 0.16927259E-09  0.15348074E-09  0.13828409E-09  0.12380659E-09  0.11014632E-09  0.97376032E-10  0.85544206E-10  0.74676820E-10
 0.64779499E-10  0.55840006E-10  0.47949330E-10  0.40801159E-10  0.34500877E-10  0.28990278E-10  0.24206729E-10  0.20085295E-10
 0.16560581E-10  0.13568288E-10  0.11046470E-10  0.89365084E-11  0.71838130E-11  0.57382819E-11  0.45545493E-11  0.35920516E-11
 0.28149480E-11
 0.45420959E-11  0.57945551E-11  0.73453913E-11  0.92521766E-11  0.11580043E-10  0.14401803E-10  0.17797836E-10  0.21855684E-10
 0.26669306E-10  0.32337942E-10  0.38964550E-10  0.46653780E-10  0.55509479E-10  0.65485681E-10  0.76918714E-10  0.89778767E-10
 0.10412915E-09  0.12001317E-09  0.13744974E-09  0.15642911E-09  0.17690888E-09  0.19881060E-09  0.22201698E-09  0.24637013E-09
 0.27167081E-09  0.30273928E-09  0.33152265E-09  0.36140154E-09  0.39239165E-09  0.42993618E-09  0.46547627E-09  0.50343803E-09
 0.54456764E-09  0.58988983E-09  0.68647024E-09  0.76595422E-09  0.11831883E-08  0.15295190E-08  0.20523762E-08  0.28461113E-08
 0.40519309E-08  0.58786727E-08  0.86312869E-08  0.12749077E-07  0.18855936E-07  0.27824792E-07  0.40858235E-07  0.59586606E-07
 0.86183698E-07  0.12349844E-06  0.17519896E-06  0.24592124E-06  0.34141422E-06  0.46865999E-06  0.63596586E-06  0.85299018E-06
 0.11306903E-05  0.14811657E-05  0.19173756E-05  0.24526962E-05  0.30997486E-05  0.38719960E-05  0.47796803E-05  0.58308827E-05
 0.70300867E-05  0.83771953E-05  0.98666870E-05  0.11486900E-04  0.13219579E-04  0.15039745E-04  0.16915923E-04  0.18810788E-04
 0.20682207E-04  0.22484675E-04  0.24171057E-04  0.25694572E-04  0.27010903E-04  0.28080285E-04  0.28869466E-04  0.29353398E-04
 0.29516466E-04  0.29353398E-04  0.28869466E-04  0.28080285E-04  0.27010903E-04  0.25694572E-04  0.24171057E-04  0.22484675E-04
 0.20682207E-04  0.18810788E-04  0.16915923E-04  0.15039745E-04  0.13219579E-04  0.11486900E-04  0.98666870E-05  0.83771953E-05
 0.70300867E-05  0.58308827E-05  0.47796803E-05  0.38719960E-05  0.30997486E-05  0.24526962E-05  0.19173756E-05  0.14811657E-05
 0.11306903E-05  0.85299018E-06  0.63596586E-06  0.46865999E-06  0.34141422E-06  0.24592124E-06  0.17519896E-06  0.12349844E-06
 0.86183698E-07  0.59586606E-07  0.40858235E-07  0.27824792E-07  0.18855936E-07  0.12749077E-07  0.86312869E-08  0.58786727E-08
 0.40519309E-08  0.28461113E-08  0.20523762E-08  0.15295190E-08  0.11831883E-08  0.76595422E-09  0.68647024E-09  0.58988983E-09
 0.54456764E-09  0.50343803E-09  0.46547627E-09  0.42993618E-09  0.39239165E-09  0.36140154E-09  0.33152265E-09  0.30273928E-09
 0.27167081E-09  0.24637013E-09  0.22201698E-09  0.19881060E-09  0.17690888E-09  0.15642911E-09  0.13744974E-09  0.12001317E-09
 0.10412915E-09  0.89778767E-10  0.76918714E-10  0.65485681E-10  0.55509479E-10  0.46653780E-10  0.38964550E-10  0.32337942E-10
 0.26669306E-10  0.21855684E-10  0.17797836E-10  0.14401803E-10  0.11580043E-10  0.92521766E-11  0.73453913E-11  0.57945551E-11
 0.45420959E-11
 0.72797284E-11  0.92846842E-11  0.11766586E-10  0.14817278E-10  0.18540619E-10  0.23052667E-10  0.28481482E-10  0.34966473E-10
 0.42657192E-10  0.51711518E-10  0.62293152E-10  0.74568382E-10  0.88524487E-10  0.10461464E-09  0.12285072E-09  0.14335755E-09
 0.16623492E-09  0.19155069E-09  0.21933379E-09  0.24956747E-09  0.28218304E-09  0.31705438E-09  0.35399365E-09  0.39274847E-09
 0.43876458E-09  0.48288367E-09  0.52886270E-09  0.58122616E-09  0.63260174E-09  0.68662507E-09  0.74386998E-09  0.80521626E-09
 0.87192421E-09  0.99860692E-09  0.11073853E-08  0.15680764E-08  0.19691947E-08  0.25702765E-08  0.34806404E-08  0.48656294E-08
 0.69725488E-08  0.10166848E-07  0.14981612E-07  0.22183844E-07  0.32861315E-07  0.48533663E-07  0.71290914E-07  0.10396125E-06
 0.15030900E-06  0.21525718E-06  0.30513167E-06  0.42790804E-06  0.59345261E-06  0.81372385E-06  0.11028777E-05  0.14774203E-05
 0.19559317E-05  0.25588920E-05  0.33074300E-05  0.42251358E-05  0.53336713E-05  0.66536167E-05  0.82025848E-05  0.99936422E-05
 0.12033703E-04  0.14321920E-04  0.16848277E-04  0.19592458E-04  0.22523139E-04  0.25597812E-04  0.28763244E-04  0.31956569E-04
 0.35107080E-04  0.38138623E-04  0.40972541E-04  0.43530851E-04  0.45739871E-04  0.47533563E-04  0.48856757E-04  0.49667915E-04
 0.49941220E-04  0.49667915E-04  0.48856757E-04  0.47533563E-04  0.45739871E-04  0.43530851E-04  0.40972541E-04  0.38138623E-04
 0.35107080E-04  0.31956569E-04  0.28763244E-04  0.25597812E-04  0.22523139E-04  0.19592458E-04  0.16848277E-04  0.14321920E-04
 0.12033703E-04  0.99936422E-05  0.82025848E-05  0.66536167E-05  0.53336713E-05  0.42251358E-05  0.33074300E-05  0.25588920E-05
 0.19559317E-05  0.14774203E-05  0.11028777E-05  0.81372385E-06  0.59345261E-06  0.42790804E-06  0.30513167E-06  0.21525718E-06
 0.15030900E-06  0.10396125E-06  0.71290914E-07  0.48533663E-07  0.32861315E-07  0.22183844E-07  0.14981612E-07  0.10166848E-07
 0.69725488E-08  0.48656294E-08  0.34806404E-08  0.25702765E-08  0.19691947E-08  0.15680764E-08  0.11073853E-08  0.99860692E-09
 0.87192421E-09  0.80521626E-09  0.74386998E-09  0.68662507E-09  0.63260174E-09  0.58122616E-09  0.52886270E-09  0.48288367E-09
 0.43876458E-09  0.39274847E-09  0.35399365E-09  0.31705438E-09  0.28218304E-09  0.24956747E-09  0.21933379E-09  0.19155069E-09
 0.16623492E-09  0.14335755E-09  0.12285072E-09  0.10461464E-09  0.88524487E-10  0.74568382E-10  0.62293152E-10  0.51711518E-10
 0.42657192E-10  0.34966473E-10  0.28481482E-10  0.23052667E-10  0.18540619E-10  0.14817278E-10  0.11766586E-10  0.92846842E-11
 0.72797284E-11
 0.11589001E-10  0.14776873E-10  0.18721936E-10  0.23569697E-10  0.29484627E-10  0.36650430E-10  0.45269717E-10  0.55562944E-10
 0.67766490E-10  0.82129758E-10  0.98754699E-10  0.11816014E-09  0.14048768E-09  0.16598217E-09  0.19486886E-09  0.22734362E-09
 0.26356258E-09  0.30363120E-09  0.34759331E-09  0.39542042E-09  0.44700194E-09  0.50213653E-09  0.56480171E-09  0.62820947E-09
 0.69496672E-09  0.76488057E-09  0.84307843E-09  0.92101054E-09  0.10027531E-08  0.10888960E-08  0.11804193E-08  0.13181586E-08
 0.14460069E-08  0.15952676E-08  0.21033525E-08  0.25667568E-08  0.32522774E-08  0.42836230E-08  0.58499312E-08  0.82371274E-08
 0.11872556E-07  0.17391556E-07  0.25704672E-07  0.38136868E-07  0.56558459E-07  0.83577930E-07  0.12277668E-06  0.17899185E-06
 0.25864779E-06  0.37013020E-06  0.52418644E-06  0.73430129E-06  0.10172286E-05  0.13931060E-05  0.18857948E-05  0.25228715E-05
 0.33347544E-05  0.43565505E-05  0.56240301E-05  0.71743092E-05  0.90437319E-05  0.11265845E-04  0.13869060E-04  0.16874055E-04
 0.20291126E-04  0.24117620E-04  0.28335652E-04  0.32910350E-04  0.37788766E-04  0.42899702E-04  0.48154535E-04  0.53449152E-04
 0.58666791E-04  0.63682193E-04  0.68366250E-04  0.72591387E-04  0.76237162E-04  0.79195837E-04  0.81377521E-04  0.82714584E-04
 0.83165017E-04  0.82714584E-04  0.81377521E-04  0.79195837E-04  0.76237162E-04  0.72591387E-04  0.68366250E-04  0.63682193E-04
 0.58666791E-04  0.53449152E-04  0.48154535E-04  0.42899702E-04  0.37788766E-04  0.32910350E-04  0.28335652E-04  0.24117620E-04
 0.20291126E-04  0.16874055E-04  0.13869060E-04  0.11265845E-04  0.90437319E-05  0.71743092E-05  0.56240301E-05  0.43565505E-05
 0.33347544E-05  0.25228715E-05  0.18857948E-05  0.13931060E-05  0.10172286E-05  0.73430129E-06  0.52418644E-06  0.37013020E-06
 0.25864779E-06  0.17899185E-06  0.12277668E-06  0.83577930E-07  0.56558459E-07  0.38136868E-07  0.25704672E-07  0.17391556E-07
 0.11872556E-07  0.82371274E-08  0.58499312E-08  0.42836230E-08  0.32522774E-08  0.25667568E-08  0.21033525E-08  0.15952676E-08
 0.14460069E-08  0.13181586E-08  0.11804193E-08  0.10888960E-08  0.10027531E-08  0.92101054E-09  0.84307843E-09  0.76488057E-09
 0.69496672E-09  0.62820947E-09  0.56480171E-09  0.50213653E-09  0.44700194E-09  0.39542042E-09  0.34759331E-09  0.30363120E-09
 0.26356258E-09  0.22734362E-09  0.19486886E-09  0.16598217E-09  0.14048768E-09  0.11816014E-09  0.98754699E-10  0.82129758E-10
 0.67766490E-10  0.55562944E-10  0.45269717E-10  0.36650430E-10  0.29484627E-10  0.23569697E-10  0.18721936E-10  0.14776873E-10
 0.11589001E-10
 0.18325161E-10  0.23359588E-10  0.29587925E-10  0.37239102E-10  0.46571774E-10  0.57874707E-10  0.71466228E-10  0.87692525E-10
 0.10692460E-09  0.12936981E-09  0.15573289E-09  0.18628626E-09  0.22143012E-09  0.26154718E-09  0.30698899E-09  0.35806069E-09
 0.41500467E-09  0.47798354E-09  0.54706296E-09  0.62219499E-09  0.70320272E-09  0.79441220E-09  0.88847908E-09  0.98815086E-09
 0.10931274E-08  0.12091268E-08  0.13263423E-08  0.14492396E-08  0.15783566E-08  0.17147067E-08  0.19028726E-08  0.20826258E-08
 0.22884842E-08  0.28527304E-08  0.33905564E-08  0.41753527E-08  0.53345713E-08  0.70843167E-08  0.97475380E-08  0.13812135E-07
 0.20006686E-07  0.29405612E-07  0.43572330E-07  0.64749920E-07  0.96109809E-07  0.14206721E-06  0.20867236E-06  0.30408071E-06
 0.43905951E-06  0.62775639E-06  0.88812783E-06  0.12427778E-05  0.17194935E-05  0.23517811E-05  0.31785522E-05  0.42461802E-05
 0.56053882E-05  0.73120293E-05  0.94251650E-05  0.12005019E-04  0.15110218E-04  0.18794451E-04  0.23102619E-04  0.28066666E-04
 0.33701322E-04  0.40000014E-04  0.46931310E-04  0.54436203E-04  0.62426605E-04  0.70785047E-04  0.79366415E-04  0.88001013E-04
 0.96499499E-04  0.10465930E-03  0.11227227E-03  0.11913326E-03  0.12504900E-03  0.12984717E-03  0.13338346E-03  0.13555002E-03
 0.13627979E-03  0.13555002E-03  0.13338346E-03  0.12984717E-03  0.12504900E-03  0.11913326E-03  0.11227227E-03  0.10465930E-03
 0.96499499E-04  0.88001013E-04  0.79366415E-04  0.70785047E-04  0.62426605E-04  0.54436203E-04  0.46931310E-04  0.40000014E-04
 0.33701322E-04  0.28066666E-04  0.23102619E-04  0.18794451E-04  0.15110218E-04  0.12005019E-04  0.94251650E-05  0.73120293E-05
 0.56053882E-05  0.42461802E-05  0.31785522E-05  0.23517811E-05  0.17194935E-05  0.12427778E-05  0.88812783E-06  0.62775639E-06
 0.43905951E-06  0.30408071E-06  0.20867236E-06  0.14206721E-06  0.96109809E-07  0.64749920E-07  0.43572330E-07  0.29405612E-07
 0.20006686E-07  0.13812135E-07  0.97475380E-08  0.70843167E-08  0.53345713E-08  0.41753527E-08  0.33905564E-08  0.28527304E-08
 0.22884842E-08  0.20826258E-08  0.19028726E-08  0.17147067E-08  0.15783566E-08  0.14492396E-08  0.13263423E-08  0.12091268E-08
 0.10931274E-08  0.98815086E-09  0.88847908E-09  0.79441220E-09  0.70320272E-09  0.62219499E-09  0.54706296E-09  0.47798354E-09
 0.41500467E-09  0.35806069E-09  0.30698899E-09  0.26154718E-09  0.22143012E-09  0.18628626E-09  0.15573289E-09  0.12936981E-09
 0.10692460E-09  0.87692525E-10  0.71466228E-10  0.57874707E-10  0.46571774E-10  0.37239102E-10  0.29587925E-10  0.23359588E-10
 0.18325161E-10
 0.28781907E-10  0.36678700E-10  0.46445155E-10  0.58438974E-10  0.73064106E-10  0.90771307E-10  0.11205722E-09  0.13746169E-09
 0.16734986E-09  0.20267620E-09  0.24391130E-09  0.29168589E-09  0.34662165E-09  0.40931244E-09  0.48030295E-09  0.56006498E-09
 0.64897203E-09  0.74727278E-09  0.85506451E-09  0.97226720E-09  0.11035509E-08  0.12411594E-08  0.13879552E-08  0.15482805E-08
 0.17141600E-08  0.18887366E-08  0.20719038E-08  0.22642917E-08  0.24667277E-08  0.27270275E-08  0.29864611E-08  0.32730794E-08
 0.36027361E-08  0.45429415E-08  0.54338167E-08  0.67322995E-08  0.86697546E-08  0.11602788E-07  0.16075623E-07  0.22909798E-07
 0.33330863E-07  0.49143837E-07  0.72971751E-07  0.10857189E-06  0.16124706E-06  0.23836663E-06  0.34994668E-06  0.50964925E-06
 0.73534775E-06  0.10503260E-05  0.14842833E-05  0.20743908E-05  0.28657794E-05  0.39138887E-05  0.52828050E-05  0.70464655E-05
 0.92875641E-05  0.12096064E-04  0.15566713E-04  0.19795561E-04  0.24875471E-04  0.30890694E-04  0.37910717E-04  0.45983614E-04
 0.55129341E-04  0.65333447E-04  0.76541452E-04  0.88655036E-04  0.10152972E-03  0.11497501E-03  0.12875733E-03  0.14260442E-03
 0.15621455E-03  0.16926592E-03  0.18142903E-03  0.19237998E-03  0.20181435E-03  0.20946086E-03  0.21509379E-03  0.21854372E-03
 0.21970556E-03  0.21854372E-03  0.21509379E-03  0.20946086E-03  0.20181435E-03  0.19237998E-03  0.18142903E-03  0.16926592E-03
 0.15621455E-03  0.14260442E-03  0.12875733E-03  0.11497501E-03  0.10152972E-03  0.88655036E-04  0.76541452E-04  0.65333447E-04
 0.55129341E-04  0.45983614E-04  0.37910717E-04  0.30890694E-04  0.24875471E-04  0.19795561E-04  0.15566713E-04  0.12096064E-04
 0.92875641E-05  0.70464655E-05  0.52828050E-05  0.39138887E-05  0.28657794E-05  0.20743908E-05  0.14842833E-05  0.10503260E-05
 0.73534775E-06  0.50964925E-06  0.34994668E-06  0.23836663E-06  0.16124706E-06  0.10857189E-06  0.72971751E-07  0.49143837E-07
 0.33330863E-07  0.22909798E-07  0.16075623E-07  0.11602788E-07  0.86697546E-08  0.67322995E-08  0.54338167E-08  0.45429415E-08
 0.36027361E-08  0.32730794E-08  0.29864611E-08  0.27270275E-08  0.24667277E-08  0.22642917E-08  0.20719038E-08  0.18887366E-08
 0.17141600E-08  0.15482805E-08  0.13879552E-08  0.12411594E-08  0.11035509E-08  0.97226720E-09  0.85506451E-09  0.74727278E-09
 0.64897203E-09  0.56006498E-09  0.48030295E-09  0.40931244E-09  0.34662165E-09  0.29168589E-09  0.24391130E-09  0.20267620E-09
 0.16734986E-09  0.13746169E-09  0.11205722E-09  0.90771307E-10  0.73064106E-10  0.58438974E-10  0.46445155E-10  0.36678700E-10
 0.28781907E-10
 0.44901451E-10  0.57204169E-10  0.72414781E-10  0.91088321E-10  0.11385127E-09  0.14140235E-09  0.17433697E-09  0.21376963E-09
 0.26046514E-09  0.31535755E-09  0.37941082E-09  0.45359867E-09  0.53887989E-09  0.63616929E-09  0.74630463E-09  0.87000996E-09
 0.10078564E-08  0.11602210E-08  0.13272464E-08  0.15139779E-08  0.17124616E-08  0.19256832E-08  0.21582540E-08  0.24015536E-08
 0.26587151E-08  0.29295034E-08  0.32140413E-08  0.35188926E-08  0.38833495E-08  0.42462644E-08  0.46472268E-08  0.50995974E-08
 0.61425638E-08  0.71711692E-08  0.86304447E-08  0.10768150E-07  0.13969508E-07  0.18827995E-07  0.26248688E-07  0.37596522E-07
 0.54905531E-07  0.81167352E-07  0.12072285E-06  0.17972289E-06  0.26700703E-06  0.39465898E-06  0.57922749E-06  0.84291930E-06
 0.12150286E-05  0.17335138E-05  0.24466627E-05  0.34141271E-05  0.47104060E-05  0.64233350E-05  0.86562826E-05  0.11527394E-04
 0.15168350E-04  0.19721720E-04  0.25336856E-04  0.32164225E-04  0.40348163E-04  0.50018251E-04  0.61279580E-04  0.74202462E-04
