DSAA
 221 221
-0.10393494E+02  0.10393494E+02  0.94486307E-01
-0.10393494E+02  0.10393494E+02  0.94486307E-01
 0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.15313351E-12  0.23573870E-12  0.36115156E-12
 0.55061222E-12  0.83541026E-12  0.12613953E-11  0.18953961E-11  0.28343014E-11  0.42178326E-11  0.62464014E-11  0.92059316E-11
 0.13502152E-10  0.19707690E-10  0.28626364E-10  0.41380392E-10  0.59527993E-10  0.85220969E-10  0.12141454E-09  0.17214501E-09
 0.24289479E-09  0.34107906E-09  0.47663178E-09  0.66284722E-09  0.91737592E-09  0.12635304E-08  0.17319275E-08  0.23625477E-08
 0.32073008E-08  0.43331984E-08  0.58262463E-08  0.77961875E-08  0.10382234E-07  0.13759940E-07  0.18149377E-07  0.23824773E-07
 0.31125787E-07  0.40470560E-07  0.52370706E-07  0.67448334E-07  0.86455188E-07  0.11029394E-06  0.14004155E-06  0.17697467E-06
 0.22259884E-06  0.27866977E-06  0.34723251E-06  0.43064549E-06  0.53161129E-06  0.65320484E-06  0.79889922E-06  0.97258791E-06
 0.11786023E-05  0.14217226E-05  0.17071816E-05  0.20406586E-05  0.24282629E-05  0.28765054E-05  0.33922563E-05  0.39826893E-05
 0.46552102E-05  0.54173704E-05  0.62767648E-05  0.72409155E-05  0.83171407E-05  0.95124124E-05  0.10833203E-04  0.12285323E-04
 0.13873759E-04  0.15602505E-04  0.17474384E-04  0.19490911E-04  0.21652126E-04  0.23956467E-04  0.26400643E-04  0.28979544E-04
 0.31686162E-04  0.34511550E-04  0.37444802E-04  0.40473070E-04  0.43581613E-04  0.46753876E-04  0.49971608E-04  0.53215007E-04
 0.56462902E-04  0.59692958E-04  0.62881916E-04  0.66005853E-04  0.69040457E-04  0.71961332E-04  0.74744300E-04  0.77365720E-04
 0.79802805E-04  0.82033933E-04  0.84038954E-04  0.85799477E-04  0.87299137E-04  0.88523839E-04  0.89461967E-04  0.90104560E-04
 0.90445449E-04  0.90481350E-04  0.90211919E-04  0.89639750E-04  0.88770343E-04  0.87612011E-04  0.86175763E-04  0.84475129E-04
 0.82525961E-04  0.80346197E-04  0.77955600E-04  0.75375472E-04  0.72628355E-04  0.69737718E-04  0.66727640E-04  0.63622496E-04
 0.60446643E-04  0.57224122E-04  0.53978373E-04  0.50731968E-04  0.47506374E-04  0.44321729E-04  0.41196665E-04  0.38148147E-04
 0.35191349E-04  0.32339570E-04  0.29604176E-04  0.26994572E-04  0.24518219E-04  0.22180669E-04  0.19985629E-04  0.17935060E-04
 0.16029285E-04  0.14267123E-04  0.12646047E-04  0.11162319E-04  0.98111718E-05  0.85869744E-05  0.74833947E-05  0.64935640E-05
 0.56102320E-05  0.48259123E-05  0.41330163E-05  0.35239725E-05  0.29913326E-05  0.25278614E-05  0.21266118E-05  0.17809842E-05
 0.14847719E-05  0.12321928E-05  0.10179083E-05  0.83703167E-06  0.68512700E-06  0.55819926E-06  0.45267846E-06  0.36539836E-06
 0.29357135E-06  0.23476079E-06  0.18685021E-06  0.14802006E-06  0.11670716E-06  0.91584106E-07  0.71529363E-07  0.55601498E-07
 0.43015304E-07  0.33120019E-07  0.25379682E-07  0.19355612E-07  0.14690958E-07  0.11097198E-07  0.83424628E-08  0.62415260E-08
 0.46473020E-08  0.34436802E-08  0.25395388E-08  0.18637835E-08  0.13612669E-08  0.98945720E-09  0.71574030E-09  0.51524954E-09
 0.36913266E-09  0.26317111E-09  0.18672722E-09  0.13184913E-09  0.92650231E-10  0.64791026E-10  0.45090172E-10  0.31228221E-10
 0.21523386E-10  0.14762901E-10  0.10076980E-10  0.68452050E-11  0.46274300E-11
 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.12857338E-12  0.19883230E-12  0.30599776E-12  0.46864580E-12
 0.71427608E-12  0.10833833E-11  0.16352818E-11  0.24563901E-11  0.36719451E-11  0.54624695E-11  0.80867830E-11  0.11913968E-10
 0.17467509E-10  0.25485868E-10  0.37005128E-10  0.53471033E-10  0.76889955E-10  0.11003105E-09  0.15669527E-09  0.22207100E-09
 0.31320132E-09  0.43960802E-09  0.61403477E-09  0.85352905E-09  0.11807079E-08  0.16254230E-08  0.22268508E-08  0.30361120E-08
 0.41195301E-08  0.55626558E-08  0.74752009E-08  0.99970391E-08  0.13305451E-07  0.17623796E-07  0.23231816E-07  0.30477761E-07
 0.39792540E-07  0.51706092E-07  0.66866127E-07  0.86059374E-07  0.11023542E-06  0.14053314E-06  0.17830965E-06  0.22517382E-06
 0.28301216E-06  0.35403363E-06  0.44079973E-06  0.54626198E-06  0.67379736E-06  0.82724188E-06  0.10109210E-05  0.12296750E-05
 0.14888788E-05  0.17944529E-05  0.21528649E-05  0.25711195E-05  0.30567347E-05  0.36177033E-05  0.42624382E-05  0.49996998E-05
 0.58385060E-05  0.67880219E-05  0.78574343E-05  0.90558058E-05  0.10391915E-04  0.11874081E-04  0.13509979E-04  0.15306447E-04
 0.17269277E-04  0.19403031E-04  0.21710835E-04  0.24194193E-04  0.26852817E-04  0.29684464E-04  0.32684804E-04  0.35847310E-04
 0.39163181E-04  0.42621289E-04  0.46208171E-04  0.49908051E-04  0.53702908E-04  0.57572572E-04  0.61494866E-04  0.65445785E-04
 0.69399714E-04  0.73329668E-04  0.77207584E-04  0.81004618E-04  0.84691487E-04  0.88238817E-04  0.91617509E-04  0.94799118E-04
 0.97756226E-04  0.10046282E-03  0.10289466E-03  0.10502961E-03  0.10684798E-03  0.10833280E-03  0.10947008E-03  0.11024905E-03
 0.11066227E-03  0.11070579E-03  0.11037919E-03  0.10968560E-03  0.10863164E-03  0.10722732E-03  0.10548588E-03  0.10342363E-03
 0.10105963E-03  0.98415470E-04  0.95514932E-04  0.92383643E-04  0.89048723E-04  0.85538411E-04  0.81881685E-04  0.78107889E-04
 0.74246360E-04  0.70326073E-04  0.66375307E-04  0.62421324E-04  0.58490085E-04  0.54605995E-04  0.50791676E-04  0.47067783E-04
 0.43452855E-04  0.39963201E-04  0.36612831E-04  0.33413421E-04  0.30374317E-04  0.27502574E-04  0.24803029E-04  0.22278403E-04
 0.19929431E-04  0.17755016E-04  0.15752394E-04  0.13917323E-04  0.12244286E-04  0.10726669E-04  0.93569761E-05  0.81270236E-05
 0.70281241E-05  0.60512668E-05  0.51872805E-05  0.44269829E-05  0.37613110E-05  0.31814351E-05  0.26788535E-05  0.22454692E-05
 0.18736486E-05  0.15562637E-05  0.12867194E-05  0.10589664E-05  0.86750234E-06  0.70736281E-06  0.57410348E-06  0.46377597E-06
 0.37289838E-06  0.29842237E-06  0.23769807E-06  0.18843648E-06  0.14868000E-06  0.11675610E-06  0.91251944E-07  0.70980076E-07
